id,key,value,type 
263532036,gauge,1435,regular
263532036,railway,rail,regular
263922900,bridge,yes,regular
263922900,oneway,no,regular
263922900,highway,service,regular
264040139,highway,service,regular
264102456,layer,-1,regular
264102456,tunnel,yes,regular
264102456,highway,footway,regular
264340366,name,G104,regular
264340366,oneway,yes,regular
264340366,highway,trunk_link,regular
264376570,highway,tertiary,regular
265002895,name,法学院,regular
265002895,building,yes,regular
265950112,name,消失的J4,regular
265950112,landuse,meadow,regular
266171113,highway,footway,regular
266616861,foot,yes,regular
266616861,bridge,yes,regular
266616861,oneway,no,regular
266616861,bicycle,yes,regular
266616861,highway,service,regular
266616861,motor_vehicle,no,regular
267027305,name,停车场,regular
267027305,amenity,parking,regular
267027305,parking,surface,regular
267720482,highway,residential,regular
268302809,highway,footway,regular
268834954,name,人民路,regular
268834954,oneway,yes,regular
268834954,highway,tertiary,regular
269557868,foot,yes,regular
269557868,name,塔山路,regular
269557868,bicycle,yes,regular
269557868,highway,unclassified,regular
269557868,en,TaShan Road,name
269557868,surface,asphalt,regular
269557868,maxspeed,40,regular
269557868,motor_vehicle,yes,regular
270299637,name,鹤旋路,regular
270299637,highway,unclassified,regular
270299637,en,Hexuan Road,name
270299637,cycleway,lane,regular
270617658,foot,yes,regular
270617658,horse,no,regular
270617658,oneway,no,regular
270617658,bicycle,yes,regular
270617658,highway,footway,regular
270617658,motor_vehicle,no,regular
272345158,name,哈雷路,regular
272345158,layer,1,regular
272345158,bridge,yes,regular
272345158,highway,unclassified,regular
272345158,en,Halei Road,name
272345158,cycleway,lane,regular
272345158,int_name,Halei Lu,regular
272345158,zh_pinyin,Hāléi Lù,name
273936320,highway,secondary_link,regular
275246039,sport,basketball,regular
275246039,leisure,pitch,regular
275420550,oneway,yes,regular
275420550,highway,primary_link,regular
275715657,name,上科路,regular
275715657,highway,unclassified,regular
275715657,en,Shangke Road,name
275715657,zh,上科路,name
275715657,int_name,Shangke Lu,regular
275715657,zh_pinyin,Shàngkē Lù,name
276629208,highway,unclassified,regular
277926778,oneway,yes,regular
277926778,highway,tertiary,regular
277928307,name,金辉路,regular
277928307,highway,tertiary,regular
277928307,en,Jinhui Road,name
278479988,highway,unclassified,regular
278480502,waterway,canal,regular
278596795,name,广兰路,regular
278596795,oneway,yes,regular
278596795,highway,tertiary,regular
278596795,en,Guanglan Road,name
278596795,zh,广兰路,name
278596795,railway,tram,regular
278596795,cycleway,lane,regular
278596795,int_name,Guanglan Lu,regular
278596795,electrified,contact_line,regular
278596795,zh-hant,廣蘭路,name
278596795,zh_pinyin,Guǎnglán Lù,name
278596795,bicycle,yes,oneway
279148711,highway,primary,regular
279487722,natural,grassland,regular
279810268,layer,1,regular
279810268,bridge,yes,regular
279810268,oneway,yes,regular
279810268,highway,cycleway,regular
280551263,highway,residential,regular
280854758,name,金秋路,regular
280854758,oneway,yes,regular
280854758,highway,unclassified,regular
280854758,en,Jinqiu Road,name
280854758,zh,金秋路,name
280854758,cycleway,lane,regular
280854758,int_name,Jinqiu Lu,regular
280854758,zh_pinyin,Jīnqiū Lù,name
280854758,bicycle,yes,oneway
280986997,name,金粤路,regular
280986997,highway,unclassified,regular
280986997,en,Jinyue Road,name
280986997,zh,金粤路,name
280986997,cycleway,lane,regular
280986997,int_name,Jinyue Lu,regular
280986997,zh_pinyin,Jīnyuè Lù,name
281802636,building,yes,regular
282550168,name,创新西路,regular
282550168,highway,residential,regular
282550168,en,West Chuangxin Road,name
282550168,zh,创新西路,name
282550168,int_name,Chuangxin Xilu,regular
282550168,zh-hant,創新西路,name
282550168,zh_pinyin,Chuàngxīn Xīlù,name
283094893,power,line,regular
283094893,voltage,220000,regular
283411248,building,yes,regular
283415095,building,residential,regular
283680028,power,line,regular
283680028,cables,6,regular
283680028,voltage,220000,regular
283893924,name,具区路,regular
283893924,oneway,yes,regular
283893924,highway,secondary,regular
283993210,name,百草园,regular
283993210,leisure,park,regular
284099757,power,line,regular
284099757,voltage,500000,regular
284375743,name,世博溪流,regular
284375743,width,5,regular
284375743,waterway,stream,regular
284654404,highway,primary_link,regular
285123848,name,丰登路,regular
285123848,highway,tertiary,regular
285123848,en,Fengdeng Road,name
285123967,layer,1,regular
285123967,bridge,yes,regular
285123967,highway,tertiary,regular
285124104,highway,tertiary,regular
285124239,highway,tertiary,regular
285196095,name,红十五线,regular
285196095,lanes,2,regular
285196095,layer,2,regular
285196095,bridge,yes,regular
285196095,oneway,yes,regular
285196095,highway,primary,regular
285346240,highway,primary_link,regular
285393584,ref,S229,regular
285393584,name,S229,regular
285393584,lanes,4,regular
285393584,layer,1,regular
285393584,bridge,yes,regular
285393584,oneway,no,regular
285393584,source,GPS,regular
285393584,bicycle,yes,regular
285393584,highway,primary,regular
285393584,maxspeed,80,regular
285393584,motor_vehicle,yes,regular
285393710,ref,S229,regular
285393710,layer,1,regular
285393710,bridge,yes,regular
285393710,oneway,yes,regular
285393710,source,GPS,regular
285393710,highway,primary,regular
285393824,highway,residential,regular
285393949,ref,S29,regular
285393949,name,宁靖盐高速,regular
285393949,lanes,2,regular
285393949,oneway,yes,regular
285393949,source,GPS,regular
285393949,highway,motorway,regular
285393949,en,Ningjingyan Expressway,name
285453610,highway,residential,regular
285469343,highway,residential,regular
285471379,natural,water,regular
285544390,highway,residential,regular
285544494,highway,residential,regular
285544686,highway,residential,regular
285582701,layer,1,regular
285582701,bridge,yes,regular
285582701,highway,tertiary,regular
285609175,building,yes,regular
285809368,layer,1,regular
285809368,bridge,yes,regular
285809368,highway,unclassified,regular
285809517,highway,residential,regular
285809626,highway,unclassified,regular
285809736,name,泰兴X302县道(古溪-宣堡),regular
285809736,layer,1,regular
285809736,bridge,yes,regular
285809736,highway,secondary,regular
285979181,highway,residential,regular
285979300,highway,tertiary,regular
286377236,line,busbar,regular
286377236,power,line,regular
286377236,cables,3,regular
286377236,voltage,500000,regular
286377236,circuits,1,regular
286483963,highway,residential,regular
286595440,tunnel,yes,regular
286595440,natural,water,regular
286661665,layer,1,regular
286661665,bridge,yes,regular
286661665,highway,unclassified,regular
286661767,highway,tertiary,regular
286661868,highway,residential,regular
286784595,highway,unclassified,regular
286820778,highway,residential,regular
286840698,highway,footway,regular
286930772,power,line,regular
286930772,cables,6,regular
286930772,voltage,220000,regular
286930772,circuits,2,regular
287236847,power,line,regular
287236847,cables,12,regular
287236847,voltage,220000,regular
287236847,circuits,4,regular
287555707,highway,secondary,regular
287555707,oneway,yes,regular
287611479,highway,secondary,regular
287641698,highway,residential,regular
287716136,name,嘉怡水岸,regular
287716136,landuse,residential,regular
287751831,highway,residential,regular
287751931,highway,residential,regular
287820802,building,yes,regular
287929294,layer,1,regular
287929294,bridge,yes,regular
287929294,highway,tertiary,regular
287929454,highway,residential,regular
287939646,highway,unclassified,regular
288011770,oneway,yes,regular
288011770,tunnel,yes,regular
288011770,highway,secondary,regular
288100213,highway,unclassified,regular
288193091,highway,residential,regular
288193191,oneway,yes,regular
288193191,highway,residential,regular
288218725,highway,residential,regular
288218828,highway,residential,regular
288218936,highway,residential,regular
288231007,highway,tertiary,regular
288231108,highway,residential,regular
288231208,highway,residential,regular
288231312,name,沿江大道,regular
288231312,lanes,6,regular
288231312,layer,1,regular
288231312,bridge,yes,regular
288231312,oneway,no,regular
288231312,highway,secondary,regular
288231312,maxspeed,80,regular
288252488,name,37-35号楼,regular
288252488,building,residential,regular
288254706,building,yes,regular
288356228,ref,X302,regular
288356228,name,八新线,regular
288356228,highway,secondary,regular
288356330,highway,residential,regular
288356431,highway,residential,regular
288541487,layer,1,regular
288541487,bridge,yes,regular
288541487,highway,residential,regular
288541611,highway,residential,regular
288700134,highway,residential,regular
288874844,name,浙江大学紫金港校区 Zhejiang University Zijingang Campus,regular
288874844,amenity,university,regular
288874844,en,Zhejiang University Zijingang Campus,name
288874844,zh,浙江大学紫金港校区,name
288976806,highway,residential,regular
289011092,natural,water,regular
289101467,highway,unclassified,regular
289101568,highway,residential,regular
289101672,highway,residential,regular
289101776,highway,residential,regular
289101891,highway,residential,regular
289102016,ref,G40,regular
289102016,name,沪陕高速,regular
289102016,lanes,2,regular
289102016,layer,1,regular
289102016,bridge,yes,regular
289102016,oneway,yes,regular
289102016,source,osm-gpx,regular
289102016,highway,motorway,regular
289102016,en,Ningtong Expressway,name
289111982,layer,1,regular
289111982,bridge,yes,regular
289111982,highway,tertiary,regular
289160999,highway,residential,regular
289265790,highway,residential,regular
289265921,highway,tertiary,regular
289266075,name,周庄西大街,regular
289266075,lanes,2,regular
289266075,oneway,no,regular
289266075,highway,secondary,regular
289547244,building,yes,regular
289851965,name,博格华纳中国技术中心,regular
289851965,building,yes,regular
290298846,name,山语银城（西区）,regular
